"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","max","min","sndp","NUM_CRIMES"
"1157",0,0,0,0,0,0,0,1,0,0,0,0,2018,44.7,35.3,54,39,0,689
"1158",0,0,0,0,0,0,0,1,0,0,0,0,2018,45,38.4,54,39,0,629
"1159",0,0,0,0,0,0,0,1,0,0,0,0,2018,38.8,27.2,50,33.1,0,704
"1160",0,0,0,0,0,0,0,1,0,0,0,0,2018,44,31.1,57.9,33.1,0,690
"1161",1,0,0,0,0,0,0,0,0,0,0,0,2018,32.3,15.1,57.9,24.1,0,736
"1162",1,0,0,0,0,0,0,0,0,0,0,0,2018,31.6,15.4,44.1,21,0,674
"1163",1,0,0,0,0,0,0,0,0,0,0,0,2018,38.9,32.4,44.1,21.2,0,605
"1164",1,0,0,0,0,0,0,0,0,0,0,0,2018,31.8,23.9,39.9,26.1,0,701
"1165",1,0,0,0,0,0,0,0,0,0,0,0,2018,31.6,16,42.1,23,0,672
"1166",1,0,0,0,0,0,0,0,0,0,0,0,2018,35.1,25,42.1,23.2,0,695
"1167",1,0,0,0,0,0,0,0,0,0,0,0,2018,28.2,8,39,19.9,0,635
"1168",1,0,0,0,0,0,0,0,0,0,0,0,2018,30.7,11.5,39,19.9,0,618
"1169",1,0,0,0,0,0,0,0,0,0,0,0,2018,32.8,26.6,39,21,1.2,661
"1170",1,0,0,0,0,0,0,0,0,0,0,0,2018,35.7,24,46,28,1.2,714
"1171",1,0,0,0,0,0,0,0,0,0,0,0,2018,47.8,30.8,66,28.2,0,769
"1172",1,0,0,0,0,0,0,0,0,0,0,0,2018,55.6,41.2,73,39,0,751
"1173",1,0,0,0,0,0,0,0,0,0,0,0,2018,43.4,37.1,48,39.9,0,781
"1174",1,0,0,0,0,0,0,0,0,0,0,0,2018,38.8,35.9,41,36,0,689
"1175",1,0,0,0,0,0,0,0,0,0,0,0,2018,35.2,32.1,37,33.8,0,603
"1176",1,0,0,0,0,0,0,0,0,0,0,0,2018,30.5,24.6,35.1,26.6,0,733
"1177",1,0,0,0,0,0,0,0,0,0,0,0,2018,34.7,21.1,43,27.1,0,699
"1178",1,0,0,0,0,0,0,0,0,0,0,0,2018,34.8,25.4,43,29.1,0,627
"1179",1,0,0,0,0,0,0,0,0,0,0,0,2018,39.3,29,55,30.2,0,724
"1180",1,0,0,0,0,0,0,0,0,0,0,0,2018,46.6,21.6,61,31.1,0,803
"1181",1,0,0,0,0,0,0,0,0,0,0,0,2018,47.4,19.2,61,36,0,677
"1182",1,0,0,0,0,0,0,0,0,0,0,0,2018,50.1,22,62.1,39,0,698
"1183",1,0,0,0,0,0,0,0,0,0,0,0,2018,50.8,27.9,63,42.1,0,716
"1184",1,0,0,0,0,0,0,0,0,0,0,0,2018,54.6,37.7,64.9,43,0,713
"1185",1,0,0,0,0,0,0,0,0,0,0,0,2018,49.1,34.4,64.9,43,0,750
"1186",1,0,0,0,0,0,0,0,0,0,0,0,2018,48.4,28.8,66,36,0,733
"1187",1,0,0,0,0,0,0,0,0,0,0,0,2018,53.2,30.9,66,36,0,772
"1188",1,0,0,0,0,0,0,0,0,0,0,0,2018,42.4,29.2,57.9,35.1,0,679
"1189",1,0,0,0,0,0,0,0,0,0,0,0,2018,43.3,21,59,30.9,0,725
"1190",1,0,0,0,0,0,0,0,0,0,0,0,2018,56.2,19.4,80.1,31.1,0,790
"1191",0,0,0,0,0,0,0,0,1,0,0,0,2018,76.9,51,86,60.1,0,789
"1192",0,0,0,0,0,0,0,0,1,0,0,0,2018,64.3,59.2,86,57.9,0,742
"1193",0,0,0,0,0,0,0,0,1,0,0,0,2018,65.4,53.7,73.9,54,0,814
"1194",0,0,0,0,0,0,0,0,1,0,0,0,2018,69.7,44.1,82,57,0,853
"1195",0,0,0,0,0,0,0,0,1,0,0,0,2018,62.3,42.4,82,53.1,0,716
"1196",0,0,0,0,0,0,0,0,1,0,0,0,2018,59.1,40.1,75,46,0,805
"1197",0,0,0,0,0,0,0,0,1,0,0,0,2018,68.5,40,81,46,0,805
"1198",0,0,0,0,0,0,0,0,1,0,0,0,2018,69.7,48.1,81,57,0,792
"1199",0,0,0,0,0,0,0,0,1,0,0,0,2018,66,53.3,81,57.9,0,779
"1200",0,0,0,0,0,0,0,0,1,0,0,0,2018,51.7,42.3,73,46,0,729
"1201",0,0,0,0,0,0,0,0,1,0,0,0,2018,46.4,41.8,52,44.1,0,699
"1202",0,0,0,0,0,0,0,0,1,0,0,0,2018,52.2,47.5,66.9,44.1,0,690
"1203",0,0,0,0,0,0,0,0,1,0,0,0,2018,62.1,54.7,82.9,45,0,788
"1204",0,0,0,0,0,0,0,0,1,0,0,0,2018,63.8,57.4,82.9,53.1,0,743
"1205",0,0,0,0,0,0,0,0,1,0,0,0,2018,61.8,43.4,79,46.9,0,759
"1206",0,0,0,0,0,0,0,0,1,0,0,0,2018,63.2,46.3,79,46.9,0,795
"1207",0,0,0,0,0,0,0,0,1,0,0,0,2018,57,44.1,69.1,52,0,800
"1208",0,0,0,0,0,0,0,0,1,0,0,0,2018,60.1,55.9,69.1,52,0,759
"1209",0,0,0,0,0,0,0,0,1,0,0,0,2018,51.2,45.6,69.1,44.1,0,764
"1210",0,0,0,0,0,0,0,0,1,0,0,0,2018,52.8,48.4,64,44.1,0,714
"1211",0,0,0,0,0,0,0,0,1,0,0,0,2018,59,54.9,66.9,48.9,0,797
"1212",0,0,0,0,0,0,0,0,1,0,0,0,2018,63.8,52,80.1,52,0,781
"1213",0,0,0,0,0,0,0,0,1,0,0,0,2018,71.3,52.5,87.1,52,0,820
"1214",0,0,0,0,0,0,0,0,1,0,0,0,2018,77.6,54.8,89.1,57.9,0,805
"1215",0,0,0,0,0,0,0,0,1,0,0,0,2018,78.9,62.1,90,66.9,0,854
"1216",0,0,0,0,0,0,0,0,1,0,0,0,2018,82.8,61.4,97,70,0,882
"1217",0,0,0,0,0,0,0,0,1,0,0,0,2018,82.7,61.3,97,70,0,888
"1218",0,0,0,0,0,0,0,0,1,0,0,0,2018,76.6,59.8,95,66,0,875
"1219",0,0,0,0,0,0,0,0,1,0,0,0,2018,75.3,63.5,87.1,66,0,847
"1220",0,0,0,0,0,0,0,0,1,0,0,0,2018,76.9,66,89.1,66.9,0,841
"1221",0,0,0,0,0,0,1,0,0,0,0,0,2018,59.5,50.8,75.9,52,0,820
"1222",0,0,0,0,0,0,1,0,0,0,0,0,2018,66.6,53.6,78.1,52,0,835
"1223",0,0,0,0,0,0,1,0,0,0,0,0,2018,66.5,47.9,80.1,55,0,790
"1224",0,0,0,0,0,0,1,0,0,0,0,0,2018,67,47.8,80.1,55,0,752
"1225",0,0,0,0,0,0,1,0,0,0,0,0,2018,60.9,46.5,79,48,0,815
"1226",0,0,0,0,0,0,1,0,0,0,0,0,2018,71.4,56.1,81,48,0,767
"1227",0,0,0,0,0,0,1,0,0,0,0,0,2018,64.2,53.3,81,60.1,0,774
"1228",0,0,0,0,0,0,1,0,0,0,0,0,2018,66.1,58.5,82,57,0,816
"1229",0,0,0,0,0,0,1,0,0,0,0,0,2018,64.5,61,82,57,0,731
"1230",0,0,0,0,0,0,1,0,0,0,0,0,2018,64,60.2,71.1,60.1,0,748
"1231",0,0,0,0,0,0,1,0,0,0,0,0,2018,69.3,63.8,80.1,62.1,0,794
"1232",0,0,0,0,0,0,1,0,0,0,0,0,2018,74.7,60.5,81,62.1,0,751
"1233",0,0,0,0,0,0,1,0,0,0,0,0,2018,73,50.3,81,64,0,758
"1234",0,0,0,0,0,0,1,0,0,0,0,0,2018,74.4,55,89.1,64,0,842
"1235",0,0,0,0,0,0,1,0,0,0,0,0,2018,80.8,67.8,91.9,64,0,826
"1236",0,0,0,0,0,0,1,0,0,0,0,0,2018,85.9,69.8,93,69.1,0,828
"1237",0,0,0,0,0,0,1,0,0,0,0,0,2018,86.5,70.3,93.9,73.4,0,846
"1238",0,0,0,0,0,0,1,0,0,0,0,0,2018,70.9,65.5,95,63,0,795
"1239",0,0,0,0,0,0,1,0,0,0,0,0,2018,69,62.2,81,63,0,891
"1240",0,0,0,0,0,0,1,0,0,0,0,0,2018,65.8,61.5,77,64,0,667
"1241",0,0,0,0,0,0,1,0,0,0,0,0,2018,62.4,58.4,66.9,59,0,723
"1242",0,0,0,0,0,0,1,0,0,0,0,0,2018,68.1,57,81,60.1,0,839
"1243",0,0,0,0,0,0,1,0,0,0,0,0,2018,72.7,59.1,81,62.1,0,870
"1244",0,0,0,0,0,0,1,0,0,0,0,0,2018,68.9,59.1,80.1,61,0,854
"1245",0,0,0,0,0,0,1,0,0,0,0,0,2018,73.3,62.4,84,61,0,795
"1246",0,0,0,0,0,0,1,0,0,0,0,0,2018,72.8,66.4,84,66.9,0,827
"1247",0,0,0,0,0,0,1,0,0,0,0,0,2018,76.2,64.6,88,68,0,822
"1248",0,0,0,0,0,0,1,0,0,0,0,0,2018,82.1,68.8,96.1,68,0,780
"1249",0,0,0,0,0,0,1,0,0,0,0,0,2018,87.1,74.7,96.1,73,0,867
"1250",0,0,0,0,0,1,0,0,0,0,0,0,2018,77,63.2,93.9,69.1,0,860
"1251",0,0,0,0,0,1,0,0,0,0,0,0,2018,77.7,61.3,89.1,63,0,826
"1252",0,0,0,0,0,1,0,0,0,0,0,0,2018,83.4,71,93,63,0,829
"1253",0,0,0,0,0,1,0,0,0,0,0,0,2018,81.4,70.9,93,75,0,841
"1254",0,0,0,0,0,1,0,0,0,0,0,0,2018,74,58.2,91.9,69.1,0,890
"1255",0,0,0,0,0,1,0,0,0,0,0,0,2018,70.6,48.1,82,59,0,831
"1256",0,0,0,0,0,1,0,0,0,0,0,0,2018,74.8,51.7,88,59,0,825
"1257",0,0,0,0,0,1,0,0,0,0,0,0,2018,79.4,58.7,91,63,0,802
"1258",0,0,0,0,0,1,0,0,0,0,0,0,2018,82.1,61.8,91,66.9,0,810
"1259",0,0,0,0,0,1,0,0,0,0,0,0,2018,77.2,54,87.1,66.9,0,737
"1260",0,0,0,0,0,1,0,0,0,0,0,0,2018,78.6,58.7,87.1,66.9,0,798
"1261",0,0,0,0,0,1,0,0,0,0,0,0,2018,81.9,61.1,95,70,0,819
"1262",0,0,0,0,0,1,0,0,0,0,0,0,2018,78.3,66.5,95,72,0,788
"1263",0,0,0,0,0,1,0,0,0,0,0,0,2018,80.2,68.6,91,72,0,812
"1264",0,0,0,0,0,1,0,0,0,0,0,0,2018,82.3,70.6,91,72,0,786
"1265",0,0,0,0,0,1,0,0,0,0,0,0,2018,76.6,57.3,93,70,0,745
"1266",0,0,0,0,0,1,0,0,0,0,0,0,2018,72.1,54,81,63,0,840
"1267",0,0,0,0,0,1,0,0,0,0,0,0,2018,75.8,55.4,87.1,63,0,778
"1268",0,0,0,0,0,1,0,0,0,0,0,0,2018,75.7,63.8,87.1,66.9,0,823
"1269",0,0,0,0,0,1,0,0,0,0,0,0,2018,71.5,65.9,79,69.1,0,800
"1270",0,0,0,0,0,1,0,0,0,0,0,0,2018,70.7,65.7,79,68,0,795
"1271",0,0,0,0,0,1,0,0,0,0,0,0,2018,72.3,62.4,82,64.9,0,846
"1272",0,0,0,0,0,1,0,0,0,0,0,0,2018,75.1,62.8,88,64.9,0,798
"1273",0,0,0,0,0,1,0,0,0,0,0,0,2018,78.8,58.3,90,66,0,808
"1274",0,0,0,0,0,1,0,0,0,0,0,0,2018,76.6,59.2,90,66.9,0,801
"1275",0,0,0,0,0,1,0,0,0,0,0,0,2018,70.2,54.4,81,62.1,0,800
"1276",0,0,0,0,0,1,0,0,0,0,0,0,2018,71.2,52.4,82,61,0,808
"1277",0,0,0,0,0,1,0,0,0,0,0,0,2018,71.9,55.2,82.9,61,0,776
"1278",0,0,0,0,0,1,0,0,0,0,0,0,2018,72.5,58.5,82.9,62.1,0,782
"1279",0,0,0,0,0,1,0,0,0,0,0,0,2018,72.9,60.8,82,62.1,0,830
"1280",0,1,0,0,0,0,0,0,0,0,0,0,2018,73.3,58.9,84.9,63,0,942
"1281",0,1,0,0,0,0,0,0,0,0,0,0,2018,76.8,61.9,84.9,63,0,854
"1282",0,1,0,0,0,0,0,0,0,0,0,0,2018,77.1,60,89.1,66.9,0,891
"1283",0,1,0,0,0,0,0,0,0,0,0,0,2018,82,63.3,97,66.9,0,904
"1284",0,1,0,0,0,0,0,0,0,0,0,0,2018,84.7,64.3,97,71.1,0,860
"1285",0,1,0,0,0,0,0,0,0,0,0,0,2018,77.6,67,93.9,69.1,0,803
"1286",0,1,0,0,0,0,0,0,0,0,0,0,2018,75.3,67.5,82.9,69.1,0,785
"1287",0,1,0,0,0,0,0,0,0,0,0,0,2018,74,65,84.9,69.1,0,792
"1288",0,1,0,0,0,0,0,0,0,0,0,0,2018,77.9,65,89.1,69.1,0,769
"1289",0,1,0,0,0,0,0,0,0,0,0,0,2018,76.1,67.1,89.1,69.1,0,858
"1290",0,1,0,0,0,0,0,0,0,0,0,0,2018,76.9,61.8,88,68,0,860
"1291",0,1,0,0,0,0,0,0,0,0,0,0,2018,78.7,60.4,88,68,0,843
"1292",0,1,0,0,0,0,0,0,0,0,0,0,2018,77.1,61.1,89.1,66,0,824
"1293",0,1,0,0,0,0,0,0,0,0,0,0,2018,79.2,61.3,89.1,66,0,829
"1294",0,1,0,0,0,0,0,0,0,0,0,0,2018,79.8,65.2,87.1,71.1,0,799
"1295",0,1,0,0,0,0,0,0,0,0,0,0,2018,77.3,68,86,72,0,836
"1296",0,1,0,0,0,0,0,0,0,0,0,0,2018,74.9,67.1,86,68,0,810
"1297",0,1,0,0,0,0,0,0,0,0,0,0,2018,75.3,67.2,84.9,68,0,912
"1298",0,1,0,0,0,0,0,0,0,0,0,0,2018,75.6,65.8,86,68,0,793
"1299",0,1,0,0,0,0,0,0,0,0,0,0,2018,75.1,66.6,86,68,0,748
"1300",0,1,0,0,0,0,0,0,0,0,0,0,2018,71.7,66,77,69.1,0,722
"1301",0,1,0,0,0,0,0,0,0,0,0,0,2018,69.4,54.1,79,57.9,0,850
"1302",0,1,0,0,0,0,0,0,0,0,0,0,2018,69.9,51.6,80.1,57.9,0,728
"1303",0,1,0,0,0,0,0,0,0,0,0,0,2018,68.4,55.6,80.1,60.1,0,790
"1304",0,1,0,0,0,0,0,0,0,0,0,0,2018,70.9,65.6,86,64,0,837
"1305",0,1,0,0,0,0,0,0,0,0,0,0,2018,80.8,72.4,93,66,0,792
"1306",0,1,0,0,0,0,0,0,0,0,0,0,2018,85.4,70.9,93,72,0,825
"1307",0,1,0,0,0,0,0,0,0,0,0,0,2018,82.2,70.6,93,71.1,0,802
"1308",0,1,0,0,0,0,0,0,0,0,0,0,2018,71.6,65.3,91,66,0,751
"1309",0,1,0,0,0,0,0,0,0,0,0,0,2018,67.7,56.6,75.9,61,0,821
"1310",0,1,0,0,0,0,0,0,0,0,0,0,2018,69.9,59,84.9,60.1,0,833
"1311",0,0,0,0,0,0,0,0,0,0,0,1,2018,79.8,69.3,91,70,0,832
"1312",0,0,0,0,0,0,0,0,0,0,0,1,2018,77.1,69.4,87.1,69.8,0,776
"1313",0,0,0,0,0,0,0,0,0,0,0,1,2018,79.3,69.5,91.9,70,0,820
"1314",0,0,0,0,0,0,0,0,0,0,0,1,2018,82.5,68.1,91.9,71.1,0,717
"1315",0,0,0,0,0,0,0,0,0,0,0,1,2018,68.5,63,75,64,0,741
"1316",0,0,0,0,0,0,0,0,0,0,0,1,2018,67.1,58.8,70,63,0,730
"1317",0,0,0,0,0,0,0,0,0,0,0,1,2018,66.7,52.3,69.1,63,0,790
"1318",0,0,0,0,0,0,0,0,0,0,0,1,2018,64.3,51.8,69.1,60.1,0,665
"1319",0,0,0,0,0,0,0,0,0,0,0,1,2018,64.9,55.2,73.9,55.9,0,716
"1320",0,0,0,0,0,0,0,0,0,0,0,1,2018,66.9,56.5,79,55.9,0,692
"1321",0,0,0,0,0,0,0,0,0,0,0,1,2018,70.8,56.9,82,57,0,714
"1322",0,0,0,0,0,0,0,0,0,0,0,1,2018,69,56.6,82,60.1,0,687
"1323",0,0,0,0,0,0,0,0,0,0,0,1,2018,73.1,60.2,87.1,60.1,0,869
"1324",0,0,0,0,0,0,0,0,0,0,0,1,2018,73.5,61.3,87.1,64,0,809
"1325",0,0,0,0,0,0,0,0,0,0,0,1,2018,76.1,65.3,89.1,64,0,819
"1326",0,0,0,0,0,0,0,0,0,0,0,1,2018,79,64.3,90,70,0,786
"1327",0,0,0,0,0,0,0,0,0,0,0,1,2018,73.3,63.9,82,66.2,0,737
"1328",0,0,0,0,0,0,0,0,0,0,0,1,2018,69.5,62.1,75.9,66,0,762
"1329",0,0,0,0,0,0,0,0,0,0,0,1,2018,75.3,67.1,93,66,0,829
"1330",0,0,0,0,0,0,0,0,0,0,0,1,2018,79,60.7,93,64,0,825
"1331",0,0,0,0,0,0,0,0,0,0,0,1,2018,58.6,42.8,64,51.1,0,799
"1332",0,0,0,0,0,0,0,0,0,0,0,1,2018,59.7,48.7,71.1,50,0,735
"1333",0,0,0,0,0,0,0,0,0,0,0,1,2018,65,57.3,73.9,57,0,796
"1334",0,0,0,0,0,0,0,0,0,0,0,1,2018,72.9,64.5,84,57,0,751
"1335",0,0,0,0,0,0,0,0,0,0,0,1,2018,60.9,49.2,66.9,50,0,752
"1336",0,0,0,0,0,0,0,0,0,0,0,1,2018,58.7,43.3,70,48,0,708
"1337",0,0,0,0,0,0,0,0,0,0,0,1,2018,58.3,44.5,70,48,0,793
"1338",0,0,0,0,0,0,0,0,0,0,0,1,2018,50.4,38.7,61,42.1,0,732
"1339",0,0,0,0,0,0,0,0,0,0,0,1,2018,56.6,49.4,62.1,42.1,0,741
"1340",0,0,0,0,0,0,0,0,0,0,1,0,2018,60.8,55.7,72,54,0,918
"1341",0,0,0,0,0,0,0,0,0,0,1,0,2018,62.1,57.8,72,57,0,717
"1342",0,0,0,0,0,0,0,0,0,0,1,0,2018,69.7,60.3,88,57.9,0,676
"1343",0,0,0,0,0,0,0,0,0,0,1,0,2018,65.9,53.6,88,52,0,698
"1344",0,0,0,0,0,0,0,0,0,0,1,0,2018,57.3,51.2,64,52,0,654
"1345",0,0,0,0,0,0,0,0,0,0,1,0,2018,63.6,61,70,54,0,726
"1346",0,0,0,0,0,0,0,0,0,0,1,0,2018,57.9,53.4,70,57,0,718
"1347",0,0,0,0,0,0,0,0,0,0,1,0,2018,69.4,63.5,84.9,57,0,743
"1348",0,0,0,0,0,0,0,0,0,0,1,0,2018,76.3,65.2,84.9,63,0,746
"1349",0,0,0,0,0,0,0,0,0,0,1,0,2018,72.8,64.7,84.9,68,0,724
"1350",0,0,0,0,0,0,0,0,0,0,1,0,2018,50.3,38.1,75.9,43,0,679
"1351",0,0,0,0,0,0,0,0,0,0,1,0,2018,40.5,30.9,51.1,36,0,707
"1352",0,0,0,0,0,0,0,0,0,0,1,0,2018,40.9,33.3,53.1,32,0,744
"1353",0,0,0,0,0,0,0,0,0,0,1,0,2018,46.4,38.4,54,32,0,702
"1354",0,0,0,0,0,0,0,0,0,0,1,0,2018,43.8,34.4,54,37,0,705
"1355",0,0,0,0,0,0,0,0,0,0,1,0,2018,43.4,29.2,59,34,0,667
"1356",0,0,0,0,0,0,0,0,0,0,1,0,2018,47.7,30.9,59,34,0,690
"1357",0,0,0,0,0,0,0,0,0,0,1,0,2018,45,26.5,57.9,34,0,725
"1358",0,0,0,0,0,0,0,0,0,0,1,0,2018,49.4,35.3,57.9,34,0,766
"1359",0,0,0,0,0,0,0,0,0,0,1,0,2018,47.6,37,54,37.9,0,806
"1360",0,0,0,0,0,0,0,0,0,0,1,0,2018,37.4,20.4,51.1,28,0,644
"1361",0,0,0,0,0,0,0,0,0,0,1,0,2018,48,29.2,64,28.2,0,716
"1362",0,0,0,0,0,0,0,0,0,0,1,0,2018,49.2,32,64,39,0,736
"1363",0,0,0,0,0,0,0,0,0,0,1,0,2018,43.7,35.3,54,37,0,805
"1364",0,0,0,0,0,0,0,0,0,0,1,0,2018,43.9,34.3,53.1,37,0,721
"1365",0,0,0,0,0,0,0,0,0,0,1,0,2018,48.4,38.1,53.1,37,0,830
"1366",0,0,0,0,0,0,0,0,0,0,1,0,2018,49.1,40.1,54,44.1,0,788
"1367",0,0,0,0,0,0,0,0,0,0,1,0,2018,47.2,42.5,54,43,0,717
"1368",0,0,0,0,0,0,0,0,0,0,1,0,2018,46.9,38.7,55.9,39.9,0,723
"1369",0,0,0,0,0,0,0,0,0,0,1,0,2018,51.5,42.9,64,39.9,0,766
"1370",0,0,0,0,0,0,0,0,0,0,1,0,2018,53.5,46,64,45,0,885
"1371",0,0,0,0,0,0,0,0,0,1,0,0,2018,50.5,37.3,61,46,0,939
"1372",0,0,0,0,0,0,0,0,0,1,0,0,2018,44.1,34.9,52,37,0,786
"1373",0,0,0,0,0,0,0,0,0,1,0,0,2018,42.2,31.8,50,34,0,784
"1374",0,0,0,0,0,0,0,0,0,1,0,0,2018,48,41.8,51.8,45,0,685
"1375",0,0,0,0,0,0,0,0,0,1,0,0,2018,48.1,42.1,52,44.1,0,706
"1376",0,0,0,0,0,0,0,0,0,1,0,0,2018,47.7,43.2,51.1,44.1,0,763
"1377",0,0,0,0,0,0,0,0,0,1,0,0,2018,38.3,27.9,44.1,35.6,0,685
"1378",0,0,0,0,0,0,0,0,0,1,0,0,2018,35.2,24.2,41,33.1,0,676
"1379",0,0,0,0,0,0,0,0,0,1,0,0,2018,34.1,27,41,28.9,0,718
"1380",0,0,0,0,0,0,0,0,0,1,0,0,2018,25,12.9,37,19.9,0,651
"1381",0,0,0,0,0,0,0,0,0,1,0,0,2018,32.5,19.8,41,19.9,0,648
"1382",0,0,0,0,0,0,0,0,0,1,0,0,2018,33,23.5,41,28,0,687
"1383",0,0,0,0,0,0,0,0,0,1,0,0,2018,24.6,11.5,34,19,0,609
"1384",0,0,0,0,0,0,0,0,0,1,0,0,2018,24.7,12.8,36,17.1,0,639
"1385",0,0,0,0,0,0,0,0,0,1,0,0,2018,31,25.9,36,17.1,1.2,692
"1386",0,0,0,0,0,0,0,0,0,1,0,0,2018,34.1,28.7,39.9,28.9,0,733
"1387",0,0,0,0,0,0,0,0,0,1,0,0,2018,33.8,29.8,36,32,2,670
"1388",0,0,0,0,0,0,0,0,0,1,0,0,2018,32.8,24.7,37,30,0,630
"1389",0,0,0,0,0,0,0,0,0,1,0,0,2018,27.7,22.2,34,23,0,639
"1390",0,0,0,0,0,0,0,0,0,1,0,0,2018,31.4,21.9,34,28.9,0,699
"1391",0,0,0,0,0,0,0,0,0,1,0,0,2018,32.2,23.1,36,30,0,741
"1392",0,0,0,0,0,0,0,0,0,1,0,0,2018,34.1,24.1,39.9,30.9,0,542
"1393",0,0,0,0,0,0,0,0,0,1,0,0,2018,39.7,32.5,51.1,31.1,0,750
"1394",0,0,0,0,0,0,0,0,0,1,0,0,2018,44.9,40.8,51.1,34,0,697
"1395",0,0,0,0,0,0,0,0,0,1,0,0,2018,38.4,34,46.9,33.1,0,574
"1396",0,0,0,0,0,0,0,0,0,1,0,0,2018,30.1,26.7,37,26.6,5.9,561
"1397",0,0,0,0,0,0,0,0,0,1,0,0,2018,23.6,16.7,33.1,21,5.1,637
"1398",0,0,0,0,0,0,0,0,0,1,0,0,2018,21.7,15.1,26.1,17.1,5.1,715
"1399",0,0,0,0,0,0,0,0,0,1,0,0,2018,29.9,23.6,37.9,17.1,5.1,675
"1400",0,0,0,0,0,0,0,0,0,1,0,0,2018,33.8,27.8,42.1,27,3.9,752
"1401",0,0,1,0,0,0,0,0,0,0,0,0,2018,37.7,34.7,42.1,28.2,1.2,818
"1402",0,0,1,0,0,0,0,0,0,0,0,0,2018,41.4,38.6,44.1,36,3.1,711
"1403",0,0,1,0,0,0,0,0,0,0,0,0,2018,34.4,29.4,44.1,30.9,0,771
"1404",0,0,1,0,0,0,0,0,0,0,0,0,2018,30.5,22.1,35.1,28.9,0,724
"1405",0,0,1,0,0,0,0,0,0,0,0,0,2018,28.3,19.5,32,25,0,712
"1406",0,0,1,0,0,0,0,0,0,0,0,0,2018,30.7,21.7,33.1,25,0,719
"1407",0,0,1,0,0,0,0,0,0,0,0,0,2018,20.7,11.2,33.1,16,0,747
"1408",0,0,1,0,0,0,0,0,0,0,0,0,2018,24.3,13.2,32,16,0,739
"1409",0,0,1,0,0,0,0,0,0,0,0,0,2018,24.3,17,35.1,17.1,0,691
"1410",0,0,1,0,0,0,0,0,0,0,0,0,2018,23.2,17.9,35.1,16,0,718
"1411",0,0,1,0,0,0,0,0,0,0,0,0,2018,29.6,23.7,37.9,16,0,671
"1412",0,0,1,0,0,0,0,0,0,0,0,0,2018,33.9,27.7,41,25,0,759
"1413",0,0,1,0,0,0,0,0,0,0,0,0,2018,32.6,26.4,46,24.1,0,712
"1414",0,0,1,0,0,0,0,0,0,0,0,0,2018,38.8,38.2,46,24.3,0,793
"1415",0,0,1,0,0,0,0,0,0,0,0,0,2018,35.2,31.4,46,26.1,0,744
"1416",0,0,1,0,0,0,0,0,0,0,0,0,2018,35.1,30.4,48,25,0,751
"1417",0,0,1,0,0,0,0,0,0,0,0,0,2018,36.6,24.7,48.9,26.2,0,712
"1418",0,0,1,0,0,0,0,0,0,0,0,0,2018,32.9,23.4,42.1,25,0,717
"1419",0,0,1,0,0,0,0,0,0,0,0,0,2018,39.1,30.3,48.9,25.2,0,740
"1420",0,0,1,0,0,0,0,0,0,0,0,0,2018,43.7,40.2,48.9,33.1,0,788
"1421",0,0,1,0,0,0,0,0,0,0,0,0,2018,34.9,31.8,46,30.9,0,802
"1422",0,0,1,0,0,0,0,0,0,0,0,0,2018,29.9,24.1,37.9,28,0,760
"1423",0,0,1,0,0,0,0,0,0,0,0,0,2018,32.8,26.1,37.9,28,0,637
"1424",0,0,1,0,0,0,0,0,0,0,0,0,2018,28.8,17.8,37.9,23,0,610
"1425",0,0,1,0,0,0,0,0,0,0,0,0,2018,34.4,28.7,46.9,26.1,0,630
"1426",0,0,1,0,0,0,0,0,0,0,0,0,2018,42,35.6,50,26.2,0,628
"1427",0,0,1,0,0,0,0,0,0,0,0,0,2018,41.9,38.2,53.1,30,0,725
"1428",0,0,1,0,0,0,0,0,0,0,0,0,2018,28.8,26.1,30.2,26.1,0,696
"1429",0,0,1,0,0,0,0,0,0,0,0,0,2018,25.5,19.1,36,19,0,671
"1430",0,0,1,0,0,0,0,0,0,0,0,0,2018,34.3,31.6,39,19.9,0,648
"1431",0,0,0,0,1,0,0,0,0,0,0,0,2019,27.6,24.5,34,26.1,0,655
"1432",0,0,0,0,1,0,0,0,0,0,0,0,2019,29.2,22.9,37.9,24.1,0,752
"1433",0,0,0,0,1,0,0,0,0,0,0,0,2019,37,28.1,48,24.3,0,769
"1434",0,0,0,0,1,0,0,0,0,0,0,0,2019,38.9,32,52,31.1,0,792
"1435",0,0,0,0,1,0,0,0,0,0,0,0,2019,37.9,31.7,52,30,0,664
"1436",0,0,0,0,1,0,0,0,0,0,0,0,2019,43.6,38.7,53.6,37,0,676
"1437",0,0,0,0,1,0,0,0,0,0,0,0,2019,41.4,35.4,53.1,36,0,701
"1438",0,0,0,0,1,0,0,0,0,0,0,0,2019,23.2,11.6,45,19,0,631
"1439",0,0,0,0,1,0,0,0,0,0,0,0,2019,17.9,8.7,25,14,0,686
"1440",0,0,0,0,1,0,0,0,0,0,0,0,2019,23.4,17.4,30,14,0,784
"1441",0,0,0,0,1,0,0,0,0,0,0,0,2019,30.2,23.8,32,17.1,2,673
"1442",0,0,0,0,1,0,0,0,0,0,0,0,2019,29.7,24,32,26.1,2,573
"1443",0,0,0,0,1,0,0,0,0,0,0,0,2019,25.4,20.4,30.9,23,1.2,635
